Load;Heat;Wind
379.4711292;104.7556112;1.9925
380.7849224;103.247303;3.4
384.6568582;101.6741291;3.2425
385.4151265;100.9425228;3.3075
382.2925822;103.2272817;1.9
373.5790736;106.2420439;3.4
367.8447972;105.6933679;1.4
361.4885614;106.6895788;3.52
355.2719084;113.1420861;3.1125
352.7305057;116.0125365;2.835
338.8268274;111.2402199;2.6225
323.8490066;109.8215451;3.3075
314.7211405;112.4560672;1.4
309.2083952;113.5038206;3.9275
306.8952751;116.5464154;2.335
306.7642455;116.0483089;2.5475
308.482478;113.4280312;4.7425
318.0549785;109.9312091;3.99
335.3762209;105.2287842;4.01
349.6706585;108.0997712;3.6775
359.0534378;106.0114557;2.715
365.8474968;104.8804173;1.53
371.0145615;104.6409793;1.53
371.8363243;105.0319513;2.15
374.8088739;103.3829282;2.4925
373.7971644;103.5698137;3.6775
372.8590394;104.0755331;4.27
372.5108902;104.0499221;2.8625
361.4955661;103.3891382;3.23
354.8650963;103.3815736;6.0775
349.2905919;103.0072064;8.485
345.411103;103.6615507;9.235
344.9413476;105.0142103;5.51
342.1605401;102.8306911;5.525
331.4946269;101.7706689;4.9525
318.1464584;100.5567675;5.5075
308.6699149;99.94342572;4.4425
304.4588377;100.141617;6.8025
300.8164888;100.394355;6.405
299.5397765;103.7577869;4.7025
299.1652995;105.4699744;6.2575
298.6402571;117.6961359;3.2175
307.0873756;117.5601743;3.15
319.1291378;119.5053249;5.3775
332.9591272;125.535003;5.0725
342.3731514;130.2320251;6.3775
346.8897926;127.3190295;7.64
350.0584576;120.3078506;4.5075
350.4585803;121.0290233;7.155
351.3481856;117.9479552;4.36
351.9306887;111.63765;7.6025
353.0815702;106.9034821;8.7775
351.3756004;108.0046941;5.915
347.338349;109.4617863;3.925
342.4946862;108.3651945;3.555
337.8385387;107.2890474;5.375
336.7430239;109.9284633;4.1375
337.8321783;119.2909634;4.7975
326.8339367;120.6526464;1.2425
316.8592446;118.1855683;3.27
307.99679;120.1136834;2.8625
303.3517981;128.5472443;2.02
300.224633;131.1249951;2.65
297.946907;137.9700221;4.1225
295.8107543;133.4973041;2.5575
293.1129927;125.0845639;4.575
298.6945267;115.7585253;5.6375
310.4008974;111.3671245;3.7425
325.4650427;111.0172527;3.02
337.4280371;111.8583754;1.7425
344.4855634;108.8607723;1.9275
348.3861516;111.0953141;3.64
351.5218703;113.7447665;3.5475
353.5535229;113.6561152;1.4
355.2755011;103.6133286;2.585
357.9915157;96.84199005;1.77
359.6047597;98.01046466;1.4
356.5621364;99.85175855;0.65
349.3457178;98.58256751;2.2425
346.1408916;102.6997679;3.5075
344.7431138;105.6200461;5.72
342.9226877;105.8648999;6.29
329.0384457;104.0136475;9.2025
316.2643392;100.2626191;13.3375
308.2079597;99.49412363;17.6325
303.206966;96.52818741;18.385
302.5662467;95.16599185;23.485
303.5667928;96.11532314;31.7425
308.4118132;97.73926419;37.85
319.3283166;99.36570035;37.005
336.1157007;98.91551272;36.1225
350.0997677;100.2843042;35.385
358.8430966;98.31007792;28.0325
365.9807651;99.47938811;27.7
372.7020774;101.3131066;32.105
374.5239073;103.0710271;37.69
379.0322101;103.9923721;34.7025
379.3673302;104.3123102;34.4925
378.8022642;105.2513656;34.5
377.6620277;105.9005719;35.49
373.7239119;106.5127822;38.8675
364.3815758;104.248843;42.8975
354.6046747;103.6937576;42.7375
347.9643053;102.0087248;43.7025
343.5877025;101.6952517;39.96
338.532512;102.46915;39.945
322.2451377;101.0387305;34.565
310.4565408;99.27151007;28.6375
302.4589832;97.20739114;28.3575
299.9191713;95.40533254;26.2925
299.678509;92.79216506;20.2975
299.8437417;91.70135086;20.5275
302.5207;91.71222376;12.0975
311.6038553;90.48112404;8.4875
327.9630585;89.56754444;4.795
340.8281481;89.45376666;1.9925
349.1763812;91.00548374;1.8725
354.0769223;93.7362533;1.78
358.3745185;95.10552116;1.53
359.0253022;95.2633694;3.6225
353.9146425;93.89540487;1.4925
355.7563102;95.00847741;1.9
361.5876346;94.08150136;3.4925
362.6499157;92.97424387;4.2825
361.496488;92.78926507;7.025
354.7113179;93.38689709;11.0725
348.7004857;96.12340632;21.375
346.9244552;98.69622727;28.755
345.0000512;99.38186067;32.0375
340.0737527;96.63920949;32.09
326.7178925;90.91461124;27.675
316.0597585;89.22424189;38.875
308.0464803;86.89758282;58.01
304.8309416;87.53967338;58.58
300.9480757;86.71184554;55.7725
300.3536554;85.961971;41.87
305.2436907;85.75806887;41.1025
314.7134263;86.66633521;40.7875
333.2158809;86.53380767;51.9525
342.0854758;85.65805493;51.1975
348.4761725;86.33781126;36.3475
356.5987372;87.2801409;27.5275
364.3939348;88.01121486;16.7525
368.1721409;90.79058295;12.97
370.0204686;91.34823756;18.62
369.034059;92.27194881;26.2225
370.8863451;92.6259623;25.9375
370.6664281;92.15713129;30.865
369.3387743;90.75424118;37.0725
360.360522;88.25676987;35.6375
354.6706997;86.66446204;35.11
350.2463304;90.36169791;41.3125
349.2043691;92.41638467;48.5125
344.5683304;91.74470764;54.0975
329.5390454;89.86580741;53.9675
315.2559071;90.34348309;54.5975
307.1819211;85.61089712;51.395
303.5510129;81.07278198;49.895
301.3310737;79.47464231;47.6925
301.5739395;83.18811775;48.1
305.5373559;85.4797371;49.38
313.356339;85.50373724;52.7525
331.3376603;86.13082221;42.2125
345.3224932;86.12510365;31.4825
355.9311249;85.77374076;17.6875
363.6816361;92.90379358;10.7675
369.5384978;96.90656371;5.3
372.2619282;96.85118489;4.3875
374.3890491;96.94370014;5.2025
375.843032;98.16197411;4.055
377.7630135;96.54185046;1.48
377.9322114;98.4407788;2.795
374.6376399;95.44424781;4.7575
367.1651354;93.72667555;10.2675
362.080587;93.95013201;16.5
357.1712192;95.12485582;17.6225
353.9045583;95.8665029;27.6875
349.3188824;99.03094529;33.4475
333.5232983;101.0217988;47.365
320.2711295;100.3523847;55.235
312.3164209;100.0111789;52.5175
306.4186601;101.5610629;60.29
304.2254713;101.528016;58.265
304.7630593;105.9232734;57.4175
307.4178858;103.5530173;53.28
314.3875889;100.0796246;50.5825
331.7732362;100.9758939;52.675
348.6581132;99.62064747;48.025
360.1498372;101.5147243;37.2675
368.9696364;100.9131013;32.2825
375.8341534;99.26807471;22.565
379.3277631;98.33338117;19.425
380.6223074;100.9844173;19.045
380.5482139;100.4221218;20.2475
380.3892411;100.6107879;18.715
378.7317124;99.22883684;20.4425
374.7141317;99.69268407;31.9175
365.6242419;100.6939799;42.6575
361.2795702;100.9031049;48.2325
358.0913964;102.965905;42.54
354.4872148;101.9948279;38.905
349.5236839;102.7100353;38.44
336.069312;102.5586511;37.8975
325.5442022;101.7312712;40.14
315.6947996;94.4721452;32.9625
309.888792;98.88796523;32.29
305.86567;97.37885678;35.095
304.5997949;97.27730304;36.425
303.0052623;96.4472635;32.1675
300.751283;95.61714772;25.5825
310.316315;93.63957996;27.3425
325.812243;94.35157854;23.31
339.7229207;95.30985056;19.6225
348.7736512;94.79512157;17.09
352.6621314;92.84050044;13.18
354.6038272;93.43060964;13.85
353.8246577;95.12308947;13.47
352.9425487;96.98506013;13.825
353.780459;96.54521088;12.32
353.9508778;96.03081398;10.6775
351.4790375;96.19459657;17.605
344.925524;97.25299968;19.66
339.76746;96.61280038;20.16
335.3057762;99.95914154;14.9725
334.5949753;99.00382895;13.8925
333.5546215;98.28533566;14.8275
322.1675483;98.66743158;12.97
311.9325487;97.8805326;7.245
304.1733446;96.5272476;7.8675
299.9274857;95.90813381;10.9525
298.0588051;91.51851443;12.675
296.7364033;91.24171082;13.405
294.1735999;91.16744012;16.275
290.4680782;90.35190351;23.185
294.1416299;91.79421929;26.715
306.5978303;93.23597815;22.6925
321.8738865;93.17952644;17.62
333.6421717;92.38528036;7.6975
340.4734901;91.59551499;4.4425
346.4799485;90.73539753;4.86
350.5547714;92.25604821;2.23
351.3789057;92.54054175;4.06
353.932652;90.51481693;6.67
356.4581715;89.69152966;6.8275
358.0270054;92.5287131;7.105
355.9324321;92.35907067;5.7075
354.0334719;95.54484364;6.1175
351.4352582;95.25981731;7.97
349.6253151;97.33025048;13.445
347.319251;98.20170902;25.315
332.1091869;99.76399837;31.1
318.4169153;98.16297982;43.3025
311.0807948;96.67975113;36.98
306.1986153;92.44864802;31.47
304.2491972;91.86631404;25.0375
303.7995755;91.65988448;22.7225
308.8355146;92.99443479;21.9675
317.5586558;94.98334665;17.8275
335.0038568;94.59420169;12.625
352.8765935;94.09204778;11.8075
366.4185467;91.90535637;9.8225
375.412359;91.69836732;12.78
383.3309635;93.75738403;12.56
385.7628958;92.15745734;8.2375
385.0911587;94.35193948;4.9825
384.9167709;93.02421983;2.6775
387.0604378;92.39347638;2.52
387.3177039;91.18781582;1.335
384.5432752;90.30792479;3.7425
376.0006862;87.70861289;1.9
367.7047023;90.35397093;3.9275
358.2648016;94.28347132;4.295
354.8663808;93.26293901;9.8975
348.8487783;92.16919252;10.1325
333.3417122;91.40402382;11.0025
317.8999918;90.1938046;14.535
308.947961;91.48690963;17.275
303.3106944;98.1797117;14.2975
301.4134955;95.72464959;22.85
302.5983859;97.42179102;28.665
307.4006268;95.86399788;30.655
317.4706537;96.98499121;30.14
332.4033742;100.3794102;38.985
343.9176516;101.6431958;37.81
355.8337539;102.2743557;36.9275
366.6839786;100.0107568;35.0925
372.6466116;102.6574087;30.655
375.1582243;102.5060259;21.6
378.7988287;105.6362546;22.965
380.5172412;112.2785299;18.845
381.3907907;115.7386501;25.725
380.1567414;107.9377571;29.7575
375.6660333;99.48036625;44.7925
365.8549278;96.52098418;57.405
358.0108414;99.38943603;65.445
352.8685269;100.6501149;62.35
349.5137899;99.50085911;57.155
344.6037132;105.9414142;44.045
328.2259291;107.8496541;47.76
313.1080469;96.82085501;50.4875
304.9108956;103.8968591;55.4175
301.1155893;107.0054471;60.135
299.3777122;107.8690435;63.625
300.4642067;112.8220959;62.615
303.3451703;113.0959138;64.8525
309.9281151;109.9128862;59.03
327.1021879;105.5347384;57.51
342.9371023;107.5934015;49.55
355.2897844;106.2867045;38.6
364.0583215;101.0735424;28.2025
371.5598194;99.18725675;21.1775
375.5723617;100.6285031;12.9325
379.0452172;98.19096276;14.775
379.5437688;95.39152133;11.61
378.3294095;91.65605804;12.47
377.1425974;89.59325924;16.7775
376.8869763;89.01811427;25.7675
367.9267726;88.20237351;37.545
362.7752993;91.32482836;49.895
358.3345714;91.2656834;51.2375
358.1896171;91.91733921;46.4125
350.7725853;93.16843689;46.43
333.8523064;97.39768406;44.52
317.7016859;96.70755834;43.4775
309.4963758;95.75409651;41.4025
303.4346829;97.54168146;34.6075
302.5595738;99.49057413;32.96
302.1514474;105.3884595;27.755
305.7761867;106.6820835;23.655
313.94557;99.6927125;17.065
326.9718694;96.56179803;16.1425
340.2396678;97.20003932;16.555
350.8578115;92.26856642;11.52
357.7543318;90.36055996;6.8525
361.7509868;91.08065076;3.3475
363.1634137;89.13866499;3.455
362.8547944;90.79096886;4.6225
362.2640555;95.05371898;7.18
361.8623291;93.83368468;9.925
362.0691203;94.39094046;17.2925
357.6987985;95.79632095;34.3975
350.4009362;96.9174814;52.295
347.1571925;97.73873829;65.27
344.8759378;96.02760646;58.04
344.794154;96.55144931;49.1275
340.8864022;94.18621739;42.5775
326.4144423;88.8315315;40.7475
315.3598191;91.19905008;45.9675
305.9269234;89.6077863;52.32
300.4043754;89.08806666;50.3275
299.0597429;88.15350491;36.545
299.5383959;87.9718581;32.775
305.1710056;86.81926816;39.1275
312.9381416;87.34936969;45.5325
324.7268503;88.10155155;48.0625
340.3014889;88.91099789;41.4975
349.5784898;88.34982823;31.2225
355.6504633;89.39033353;17.61
360.2866331;90.27993367;10.305
361.5756505;91.40913681;4.9325
361.4290325;90.33599516;3.2275
360.7878749;90.43514595;3.8625
361.095943;90.94253904;3.7975
356.4047067;91.44641667;1.585
356.5488071;91.31568003;3.2325
350.0893923;91.50733443;4.925
344.7992764;89.97706724;6.2175
339.3755072;90.3213152;11.5975
341.0178219;89.80383655;13.9825
338.0712687;90.82613177;14.7625
325.7010395;90.47645254;17.3175
314.2213867;89.12908079;11.61
307.1179735;87.61262008;12.28
301.560373;88.71109147;10.99
299.5611968;90.28003317;15.985
299.4810181;90.570996;25.04
298.8989725;91.06222533;25.6325
297.8001737;87.99319817;20.9
303.4640426;87.31425201;23.2075
315.5584997;86.59369388;24.1825
328.0697959;88.54670459;25.5025
337.4893719;92.75660762;26.3325
343.6834447;90.67487257;12.295
346.6986731;88.74669629;7.09
347.3201947;89.43270699;5.1375
347.4545217;89.7984281;10.2125
351.026127;91.15386752;9.8725
354.3811476;91.27378595;8.8825
353.6695562;91.54625875;6.8775
350.6359466;92.32308898;5.9175
343.2536359;95.61681219;3.86
333.6991959;97.61894949;8.845
333.7511158;97.2938833;14.075
331.3505369;98.29959008;22.9175
319.341581;100.6022387;36.3725
308.1412658;101.3327372;50.315
299.4403344;102.0704601;37.3875
293.7198068;101.987716;29.27
290.9662485;101.5617313;25.355
290.0807568;100.2941955;13.0875
291.7361318;100.3337086;14.6425
287.9040243;95.36354442;13.6925
293.4273722;95.17617345;16.4075
303.8646557;94.21761587;18.57
318.2443235;93.7418771;15.64
329.8919509;94.94849127;12.2125
337.4243692;94.87702665;8.835
341.8722793;94.54662609;9.09
343.362979;94.64281832;8.0525
343.5716672;95.18210651;8.865
345.6133968;96.73104292;7.75
349.5306205;98.43119804;9.9375
351.4465081;98.19610288;11.7675
349.5657246;96.21663654;15.93
347.365107;93.82619589;13.945
342.5899696;99.20661597;18.2
343.169897;99.67048991;18.7525
340.9284771;95.34326606;15.5325
329.2803838;91.28871099;6.245
316.1540965;90.41229624;10.4375
306.0412256;87.18537045;5.2675
300.9566801;83.98967947;3.7575
298.1008118;81.31819959;4.0475
297.54694;81.19541563;4.0475
299.1974885;81.20621659;2.77
297.8216066;80.39946652;2.7425
304.2190782;82.96903215;3.4925
316.2206489;82.17707833;2.52
332.7138687;82.21848182;2.77
345.1068968;83.06807569;1.9275
354.2522924;87.47999994;4.15
358.5158345;88.9234347;1.15
362.5479543;91.40303577;2.465
365.2628552;91.30606438;2.6225
366.4223168;92.87496688;2.1225
369.7598984;97.76070848;3.1775
369.3264278;100.0404975;4.2425
366.162594;99.93365975;7.6025
362.7443217;94.24634178;13.9425
360.1236555;102.4434322;26.1725
362.2199288;107.1654102;31.7725
353.7650095;100.4613566;31.3
335.8680483;103.0259277;29.655
323.2517231;111.4482414;27.4875
313.6012849;115.7816451;28.995
306.9160742;117.9978428;34.2275
304.0548211;115.5126391;35.94
304.3965178;111.5514555;37.1775
308.9140571;96.52763567;31.85
318.175118;102.344688;33.1575
335.2650748;107.446427;38.9575
352.6305334;106.1536407;45.3325
367.4961083;113.7217075;38.0575
377.5856739;115.990142;27.415
382.5239299;110.0430086;29.4175
387.1845808;103.2859615;31.6525
391.0698951;109.5677135;35.4875
389.7641951;123.2695538;31.22
387.7785348;121.7939956;26.4775
385.1113085;120.7928712;33.3525
384.3804836;121.4368913;40.5525
377.701533;108.0425812;53.7925
370.8269783;103.4496184;66.5125
365.0071833;112.3252324;69.1625
363.4951307;118.2110303;74.865
353.5044187;121.874665;73.685
336.4484294;116.4471216;87.1775
322.7909746;117.4567681;84.635
314.9150047;115.3858607;84.04
309.2423231;108.2089244;77.4125
306.4475494;110.6555368;73.1675
306.3252129;107.1940827;60.185
311.5352098;104.132751;53.505
318.2817957;104.7837888;53.0525
334.3572626;107.4264811;43.61
351.3565297;106.0831611;36.675
363.3483937;103.1918979;25.2525
370.1047401;100.8323974;22.8475
376.9539478;98.16023102;20.335
381.4496946;102.3320315;21.47
386.524628;97.85573607;17.855
385.0040324;99.97197418;17.3175
386.949103;105.3101754;12.8625
384.7335992;108.3984623;10.3075
382.5819052;117.9424111;16.6175
377.3025328;117.4899109;29.5325
376.3951782;120.0177384;37.4025
371.136798;118.1911245;53.82
364.5443092;123.9607472;74.6575
353.2913308;127.5541371;81.1175
335.1592299;120.9529566;79.585
321.779222;118.6398977;85.2
312.5051982;122.4232867;78.74
307.2705634;117.7488361;74.4575
305.7509984;114.4171542;55.1025
304.7054957;112.6701613;42.645
310.9594378;117.5543041;35.62
318.729038;127.0907516;21.2975
334.5693977;134.5976913;12.085
351.7093261;133.7123574;3.6375
363.9768466;113.2610471;3.555
367.0599294;122.4415666;3.665
371.3305027;124.9500365;2.4275
373.5656275;124.6306226;5.7675
373.5608128;121.2955601;7.8025
374.8995622;120.4906496;6.7475
377.0822805;118.8608181;5.9425
376.5027994;115.9997013;7.9475
373.8960155;124.1603207;19.2525
369.2534623;127.8666911;31.2725
368.4621717;128.3246893;51.6475
363.7121328;131.7961062;70.5175
364.5567024;139.5126464;101.6975
354.3060882;142.538841;113.0725
336.5118321;136.5521897;116.575
322.7904611;141.8091517;123.9575
314.0331031;140.9655624;117.0775
309.8092567;143.2931592;121.85
306.2156459;147.0458096;123.0775
306.4206839;149.9108765;135.6225
311.9536138;143.9444872;147.7975
320.5223426;147.5598305;145.73
334.5793127;144.4153645;143.4625
349.5600843;142.1360416;143.9775
360.8392148;141.5323094;141.43
369.0669762;141.1553058;146.9175
374.6169754;137.4061919;163.6
377.979956;135.944007;180.0075
381.6776441;139.4426875;186.595
383.3950888;134.3134894;176.2375
384.4830986;130.5577227;164.745
381.0110993;129.8018566;144.7925
376.1181105;126.0804676;132.4975
367.4885404;124.6940794;135.58
359.5959686;126.8055646;139.3775
354.1499185;125.4152909;150.0075
354.9445228;126.8877544;155.0725
346.8960631;127.0759093;153.2275
332.4189056;125.2612291;155.85
318.9579716;124.5580984;156.19
311.9873574;129.6261566;156.1525
307.7796423;131.2304968;146.7975
305.0128986;132.093979;132.1925
304.6364971;137.7181856;128.3875
305.0443924;138.827066;135.3025
303.5628094;136.908818;122.405
306.7280015;132.4392835;113.155
317.1984791;131.9357405;120.8875
329.2537882;134.4424213;102.145
339.6466628;132.1455012;71.2325
346.9872693;129.6957558;72.8775
348.2143481;129.3709528;74.525
348.2688204;124.4823461;85.755
347.4641734;122.2843851;64.0125
346.5841289;123.8203514;36.3475
347.2454705;121.0230649;28.6075
346.7159278;122.7461054;32.065
341.3903099;118.3401203;34.4375
336.0256189;117.0655346;38.3125
334.0418781;112.1679407;32.8425
337.0081237;107.2572578;33.2925
333.8134142;108.969988;39.88
321.3909354;109.5133038;43.395
311.6972523;105.2121561;43.845
305.7466549;104.3347008;39.63
301.2425909;101.3308111;44.8225
298.0921703;102.3319695;52.765
297.5651108;105.8232035;39.5
297.2742806;103.4649849;25.435
294.6332756;104.7326676;24.59
296.4106302;103.2387887;36.11
307.1261412;103.9329575;47.3375
319.6242716;102.9391642;33.185
327.6613445;101.9775193;22.34
334.0842746;99.59501751;16.025
340.7874468;103.7602342;16.6325
342.4317775;101.9904389;16.1675
343.5285657;101.9046441;9.87
346.3027614;104.6253918;13.2575
350.3570819;105.5010158;16.0225
351.769252;105.6175238;19.9
349.1523237;106.8246518;25.22
344.7602824;106.7383509;31.4975
344.047744;109.5428691;32.8025
347.6763624;108.4015811;26.77
338.4739073;110.5174785;27.9525
323.0681504;109.8933491;38.3775
310.9606083;104.1465071;39.945
304.201421;105.4345005;36.4125
299.7621798;104.8596505;32.5275
298.4965108;101.8270931;33.2625
300.6721216;104.1081165;40.2175
308.4936478;101.8482626;36.925
316.0037834;110.1656436;26.235
328.7171577;112.8154957;19.0825
343.131736;111.6580374;24.7625
353.1805361;109.7431029;23.695
362.6792411;111.0876931;19.9275
369.5078509;108.3748326;9.3175
373.8169971;110.0158091;5.7675
376.9461945;111.2657;3.455
378.6943261;112.8923842;3.1875
379.0807075;108.0326529;3.0575
380.7009627;111.7072566;9.21
379.287697;116.9458729;18.8275
368.3208816;111.7139554;28.8225
363.0920446;110.9839191;36.0675
358.9103367;113.0871165;52.57
363.1837911;114.4732584;67.2225
351.9120684;111.317789;69.95
334.187641;112.1678597;72.11
320.7108864;111.1442581;71.77
314.0261065;113.7218776;67.565
310.0426977;110.0488646;62.785
307.6848146;104.0528087;52.335
308.7651137;110.7048017;68.94
313.1160119;112.6883766;71.0175
321.987919;114.1954801;78.715
331.1932174;123.0352813;84.12
342.80497;124.1715029;81.1825
353.3477942;120.3512681;75.1175
360.2037125;120.8858163;70.4675
364.6309044;119.4249403;57.42
367.3649607;124.0952078;58.895
369.5556884;124.3467592;62.7975
366.4574368;125.4203733;75.3575
357.297057;120.9517898;87.085
356.7777382;121.763695;103.265
354.3405448;124.3017269;112.49
348.6123367;122.4782938;122.9575
343.3461375;124.5120002;127.3575
341.7376973;116.4296433;140.77
341.1064372;118.7780296;166.935
331.3732469;117.0168038;177.635
316.891215;111.7965161;197.2575
306.4899569;102.8676656;197.3375
298.7211091;106.8949901;172.0725
294.6614571;105.8445324;156.165
292.9655098;109.5751282;132.3525
294.1360332;109.9793644;111.335
300.8101069;106.1160365;103.1925
309.7725315;110.7523631;99.66
322.6292096;115.6363706;98.72
335.1415411;111.2931187;126.8275
342.0770126;105.6968989;153.765
349.5718204;118.9862763;157.8025
351.290901;129.3723681;158.4075
351.7504684;133.7759723;144.8975
356.563355;132.6640415;127.1475
357.3388885;131.1974439;99.46
358.4585239;131.6233196;87.98
359.6087272;130.4017658;70.045
357.8742445;124.0073731;72.6125
351.1646419;117.2880672;75.41
345.6628744;116.4887146;86.4375
341.8592386;115.1291227;86.595
343.6762333;116.3127674;104.4775
334.1829554;116.2612783;124.6025
318.5762552;116.1258039;134.6975
307.459697;114.950636;151.9475
300.6424592;112.1174211;166.275
297.1548327;112.4119085;188.9775
295.9488732;112.8575616;198.1425
296.4451025;111.2661548;196.6
302.3092289;109.6205033;204.3475
309.7444611;112.9546626;190.9575
321.7412608;118.652384;186.875
333.8788111;114.8711649;187.19
341.9651623;112.0298733;186.0675
348.695107;113.8126485;190.4675
355.8170655;115.5887743;196.85
361.1557932;115.4858858;200.9225
363.3112627;117.2425133;192
366.392361;126.1422847;195.305
368.2496702;132.5530488;199.065
369.7907503;129.1562217;195.4125
368.3651621;122.8693343;193.0125
362.973914;121.8775857;184.9225
358.7962371;119.45855;173.59
352.6939165;121.2523984;153.7825
353.9267386;120.4822489;153.265
341.4397552;119.9819988;149.235
325.1595014;119.0249935;143.6725
310.8799233;116.4946567;125.395
304.4537215;110.7774581;116.1825
300.440036;108.1816763;97.205
298.0459317;106.8106778;101.2275
299.9192796;107.3965747;103.2775
304.3433375;105.6212262;108.975
313.0814909;110.8565248;128.9125
327.5751325;118.5745746;138.5325
342.2506245;117.3065228;130.205
352.695756;110.6923222;127.04
362.3843034;105.1260257;114.6125
369.2694123;106.6228847;116.935
372.3088117;107.6948325;123.2475
375.6980214;105.5781878;106.89
378.778261;103.7612601;93.6575
379.3095639;104.0161874;70.4925
378.6771472;107.044996;66.155
375.6755478;109.8277826;67.41
366.8885493;112.0980451;70.625
358.9531435;112.9864436;85.895
351.8731605;112.7095792;94.6175
351.1165477;111.5174633;87.3725
341.2181348;110.5578263;85.24
327.0023433;111.2625829;89.97
317.5071827;110.2034368;96.4775
308.446613;112.7264446;102.435
304.9998685;112.6741122;99.0775
299.6851393;112.5149848;105.1675
299.4642851;111.2994221;114.8525
300.2051607;110.828264;115.705
298.6543092;109.6223765;129.56
306.586104;106.7076666;162.795
320.1199291;110.4519155;161.78
334.5763853;112.5530141;161.305
345.9185813;109.8239127;176.475
351.8705349;108.5965352;181.98
354.5503856;109.6401063;180.8475
354.4997251;109.3561072;178.7175
355.4152911;110.5475879;178.1725
357.4487332;110.6912153;187.9925
359.8141844;113.8882785;185.67
358.8886012;115.5790984;180.625
356.6613152;114.565774;178.2525
352.8953729;115.5431382;183.775
347.3150878;114.7139149;195.2425
350.460213;112.4295173;205.7825
341.7593662;111.8000483;219.08
328.6383637;109.9335901;219.8725
317.2352462;109.7431305;212.0675
308.0862904;107.8545801;215.29
303.2598268;107.233364;210.5675
300.1216654;107.0356543;212.4625
299.2230376;106.9300548;223.415
300.2251434;107.10217;219.7125
298.2861121;108.8669978;205.665
300.0053689;106.1712374;205.1275
309.3676192;106.601322;201.565
323.5647987;109.7492651;189.32
334.7389654;110.5092838;185.1725
342.9382623;108.543664;174.26
350.4744456;108.0256039;176.775
353.3769237;107.2579702;165.6525
351.1653616;105.3673089;142.065
353.5206982;108.1614548;139.02
355.1529598;113.7162375;117.185
359.5529061;113.4246639;104.285
357.1083078;116.8464563;114.6775
352.8335411;118.6549722;142
352.8628917;116.1467158;151.5425
355.0286268;117.3811122;152.015
342.4388017;118.3901165;178.265
327.0588988;115.456824;191.4575
315.1673011;113.451828;187.23
309.1629145;109.0036787;177.58
303.9743865;109.468676;179.9125
302.2524712;115.0368999;188.8925
303.3044105;102.8683939;192.6725
308.4563897;113.8443885;196.1375
319.3438962;117.5911623;194.395
331.0935818;122.5515153;205.9675
346.3403775;118.5293451;208.1
359.9496916;116.6468686;205.9125
371.6998805;117.5050935;193.1575
375.6014876;114.2287754;211.9
379.6973238;115.1023164;214.4925
382.8929015;116.5367153;203.07
383.6751123;118.0153832;203.1225
383.4310167;113.5500157;194.62
384.3817555;109.1763168;169.095
383.6794603;110.7290568;171.845
377.2500902;112.1934694;202.1075
371.6344983;109.7469522;226.345
369.2289043;107.6307998;234.83
370.2408682;110.9691275;236.555
353.3649785;112.1787524;234.9225
336.247189;115.4415599;232.97
321.9999965;113.5224036;216.985
314.3255852;112.1593329;185.66
308.5282725;111.7710429;173.9425
306.6963377;110.3954931;159.5675
305.5243872;111.6147728;131.4575
312.6926466;111.7513033;123.0625
325.1021856;115.9498575;105.6525
335.7687906;120.3490396;99.3775
349.1409993;120.2587697;79.825
359.9184054;122.1164707;67.3975
370.9522804;118.5364191;45.36
377.5830477;116.5287652;34.9875
382.7544332;115.3153833;24.5825
383.8700747;118.6716011;22.5375
385.2339673;117.6090476;32.735
386.4623144;111.6890271;42.45
380.328585;106.054247;56.3375
376.9481694;111.1320048;50.735
368.3331605;112.2882674;70.3875
364.5475607;110.2841282;69.9375
362.5948866;111.9843625;49.34
363.0336981;115.4444341;33.6725
346.6278491;115.5812705;33.645
323.5508358;111.2655557;38.27
306.9215328;102.9544532;47.415
299.4930414;104.4462014;46.5475
294.9299873;103.4977112;45.0275
293.5664562;105.3432054;49.6175
295.3620959;106.9245607;54.705
304.5387603;106.0022661;70.3875
318.5885897;113.6761842;50.6825
331.1639661;119.3456612;49.3675
344.9384341;115.5007295;50.6325
353.2519081;117.0220981;51.5675
360.3555032;117.7948594;34.6475
367.1680557;116.8593251;22.93
368.5347407;119.3219449;24.9325
372.2544443;118.3077519;16.0375
374.2241752;114.4045128;22.56
374.6904411;110.2120356;23.615
373.6042391;111.2943453;31.88
370.9353312;106.1701757;52.5025
362.0113651;108.1584712;78.5425
355.463356;113.9208395;93.75
353.1639071;112.5168722;91.4025
355.2116478;114.8394739;76.74
340.1429785;109.0632759;65.5125
323.9815748;105.988165;55.9825
310.0932411;103.562113;43.74
301.4869441;105.8690287;33.945
297.5236578;106.6937993;35.425
295.3971266;105.7029328;41.555
294.0709225;116.114974;52.9375
301.0964347;130.3086303;46.6525
312.491457;141.41888;42.265
322.4910532;149.6102782;43.2775
337.4489371;137.1412523;39.8525
351.1107559;133.2696766;39.3
358.6010575;125.0124062;41.3675
365.6001993;113.2041776;36.9775
367.4940101;117.8235604;47.1525
368.8335712;109.9203586;44.2275
370.2380925;92.58628639;41.075
372.7318556;106.5114733;31.08
372.3489867;118.6756989;41.6075
369.9628768;127.1029731;49.4825
360.5778732;130.0815369;56.34
350.7954996;130.6627747;67.1625
349.0428785;130.5922396;59.87
350.2353869;132.8056554;50.9375
336.0841782;136.9676985;45.7675
318.8044904;133.6768443;41.605
306.6406482;132.3921571;48.26
299.8308776;123.7904256;53.585
